budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col,head_title_updated,level_num,min_level,ref_id,display_title,category,slug
police,2022-23,police__null__criminal investigation and vigilance__anti-corruption branch__null__machinery and equipment / tools & plants,2055__0__101__444__0__15,0,0.595,0.595,0.495,level_6,police__criminal investigation and vigilance__anti-corruption branch__machinery and equipment / tools & plants,6,6,3575,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Machinery And Equipment / Tools & Plants,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_machinery_and_equipment_/_tools_&_plants
police,2018-19,police__null__criminal investigation and vigilance__general security related expenditure__logistic support to cbi__office expenses,2055__0__101__3191__511__4,0.9076,0.6,0.6,0.66,level_6,police__criminal investigation and vigilance__general security related expenditure__logistic support to cbi__office expenses,6,6,3576,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure -> Logistic Support To Cbi -> Office Expenses,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure_logistic_support_to_cbi_office_expenses
police,2019-20,police__null__criminal investigation and vigilance__general security related expenditure__logistic support to cbi__office expenses,2055__0__101__3191__511__4,0.6,0.66,0.66,0.66,level_6,police__criminal investigation and vigilance__general security related expenditure__logistic support to cbi__office expenses,6,6,3577,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure -> Logistic Support To Cbi -> Office Expenses,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure_logistic_support_to_cbi_office_expenses
police,2020-21,police__null__criminal investigation and vigilance__general security related expenditure__logistic support to cbi__office expenses,2055__0__101__3191__511__4,0.4283,0.66,0.66,0.5579999999999999,level_6,police__criminal investigation and vigilance__general security related expenditure__logistic support to cbi__office expenses,6,6,3578,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure -> Logistic Support To Cbi -> Office Expenses,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure_logistic_support_to_cbi_office_expenses
police,2021-22,police__null__criminal investigation and vigilance__general security related expenditure__logistic support to cbi__office expenses,2055__0__101__3191__511__4,0.387,0.5579999999999999,0.5579999999999999,0.27,level_6,police__criminal investigation and vigilance__general security related expenditure__logistic support to cbi__office expenses,6,6,3579,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure -> Logistic Support To Cbi -> Office Expenses,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure_logistic_support_to_cbi_office_expenses
police,2022-23,police__null__criminal investigation and vigilance__general security related expenditure__logistic support to cbi__office expenses,2055__0__101__3191__511__4,0.1242,0.27,0.27,0.225,level_6,police__criminal investigation and vigilance__general security related expenditure__logistic support to cbi__office expenses,6,6,3580,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure -> Logistic Support To Cbi -> Office Expenses,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure_logistic_support_to_cbi_office_expenses
police,2018-19,police__null__criminal investigation and vigilance__general security related expenditure__logistic support to army conducting operation__other charges,2055__0__101__3191__28__26,86.9232,120.926,120.926,120,level_6,police__criminal investigation and vigilance__general security related expenditure__logistic support to army conducting operation__other charges,6,6,3581,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure -> Logistic Support To Army Conducting Operation -> Other Charges,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure_logistic_support_to_army_conducting_operation_other_charges
police,2019-20,police__null__criminal investigation and vigilance__general security related expenditure__logistic support to army conducting operation__other charges,2055__0__101__3191__28__26,115.6851,120,120,125,level_6,police__criminal investigation and vigilance__general security related expenditure__logistic support to army conducting operation__other charges,6,6,3582,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure -> Logistic Support To Army Conducting Operation -> Other Charges,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure_logistic_support_to_army_conducting_operation_other_charges
police,2020-21,police__null__criminal investigation and vigilance__general security related expenditure__logistic support to army conducting operation__other charges,2055__0__101__3191__28__26,115.4415,125,160,148.8,level_6,police__criminal investigation and vigilance__general security related expenditure__logistic support to army conducting operation__other charges,6,6,3583,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure -> Logistic Support To Army Conducting Operation -> Other Charges,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure_logistic_support_to_army_conducting_operation_other_charges
police,2021-22,police__null__criminal investigation and vigilance__general security related expenditure__logistic support to army conducting operation__other charges,2055__0__101__3191__28__26,150.6125,148.8,148.8,127.8,level_6,police__criminal investigation and vigilance__general security related expenditure__logistic support to army conducting operation__other charges,6,6,3584,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure -> Logistic Support To Army Conducting Operation -> Other Charges,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure_logistic_support_to_army_conducting_operation_other_charges
police,2022-23,police__null__criminal investigation and vigilance__general security related expenditure__logistic support to army conducting operation__other charges,2055__0__101__3191__28__26,98.6842,127.8,127.8,112.5,level_6,police__criminal investigation and vigilance__general security related expenditure__logistic support to army conducting operation__other charges,6,6,3585,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure -> Logistic Support To Army Conducting Operation -> Other Charges,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure_logistic_support_to_army_conducting_operation_other_charges
police,2018-19,capital outlay on police__null__state police__forensic science laboratory__null__major works,4055__0__207__1713__0__13,0,1.1,1.1,8,level_6,capital outlay on police__state police__forensic science laboratory__major works,6,6,3586,Capital Outlay On Police -> State Police -> Forensic Science Laboratory -> Major Works,capital outlay,capital_outlay_on_police_state_police_forensic_science_laboratory_major_works
police,2019-20,capital outlay on police__null__state police__forensic science laboratory__null__major works,4055__0__207__1713__0__13,0.17809999999999998,8,8,6,level_6,capital outlay on police__state police__forensic science laboratory__major works,6,6,3587,Capital Outlay On Police -> State Police -> Forensic Science Laboratory -> Major Works,capital outlay,capital_outlay_on_police_state_police_forensic_science_laboratory_major_works
police,2020-21,capital outlay on police__null__state police__forensic science laboratory__null__major works,4055__0__207__1713__0__13,0.9985,6,6,16.15,level_6,capital outlay on police__state police__forensic science laboratory__major works,6,6,3588,Capital Outlay On Police -> State Police -> Forensic Science Laboratory -> Major Works,capital outlay,capital_outlay_on_police_state_police_forensic_science_laboratory_major_works
police,2021-22,capital outlay on police__null__state police__forensic science laboratory__null__major works,4055__0__207__1713__0__13,1.6366999999999998,16.15,16.15,8,level_6,capital outlay on police__state police__forensic science laboratory__major works,6,6,3589,Capital Outlay On Police -> State Police -> Forensic Science Laboratory -> Major Works,capital outlay,capital_outlay_on_police_state_police_forensic_science_laboratory_major_works
police,2022-23,capital outlay on police__null__state police__forensic science laboratory__null__major works,4055__0__207__1713__0__13,2.9275,8,8,7.6,level_6,capital outlay on police__state police__forensic science laboratory__major works,6,6,3590,Capital Outlay On Police -> State Police -> Forensic Science Laboratory -> Major Works,capital outlay,capital_outlay_on_police_state_police_forensic_science_laboratory_major_works
police,2018-19,capital outlay on police__null__police housing__null__null__major works,4055__0__211__0__0__13,0.579,1.19,1.19,1.19,level_6,capital outlay on police__police housing__major works,6,6,3591,Capital Outlay On Police -> Police Housing -> Major Works,capital outlay,capital_outlay_on_police_police_housing_major_works
police,2019-20,capital outlay on police__null__police housing__null__null__major works,4055__0__211__0__0__13,0,1.19,1.19,0.75,level_6,capital outlay on police__police housing__major works,6,6,3592,Capital Outlay On Police -> Police Housing -> Major Works,capital outlay,capital_outlay_on_police_police_housing_major_works
