budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col,head_title_updated,level_num,min_level,ref_id,display_title,category,slug
justice,2019-20,capital outlay on housing__government residential buildings__other housing programme (gad)__administration of justice__works,4216__1__700__1501__584,0,2,2,2,level_5,capital outlay on housing__government residential buildings__other housing programme (gad)__administration of justice__works,5,5,643,Capital Outlay On Housing -> Government Residential Buildings -> Other Housing Programme (Gad) -> Administration Of Justice -> Works,capital outlay,capital_outlay_on_housing_government_residential_buildings_other_housing_programme_(gad)_administration_of_justice_works
justice,2020-21,capital outlay on housing__government residential buildings__other housing programme__administration of justice__works,4216__1__700__1501__584,0.3972,2,2,0.855,level_5,capital outlay on housing__government residential buildings__other housing programme__administration of justice__works,5,5,644,Capital Outlay On Housing -> Government Residential Buildings -> Other Housing Programme -> Administration Of Justice -> Works,capital outlay,capital_outlay_on_housing_government_residential_buildings_other_housing_programme_administration_of_justice_works
justice,2021-22,capital outlay on housing__government residential buildings__other housing programme__administration of justice__works,4216__1__700__1501__584,0.15789999999999998,0.855,0.855,0.7128,level_5,capital outlay on housing__government residential buildings__other housing programme__administration of justice__works,5,5,645,Capital Outlay On Housing -> Government Residential Buildings -> Other Housing Programme -> Administration Of Justice -> Works,capital outlay,capital_outlay_on_housing_government_residential_buildings_other_housing_programme_administration_of_justice_works
justice,2018-19,capital outlay on housing__government residential buildings__other housing programme (gad)__administration of justice__central share (block grant),4216__1__700__1501__927,0,20,20,10,level_5,capital outlay on housing__government residential buildings__other housing programme (gad)__administration of justice__central share (block grant),5,5,646,Capital Outlay On Housing -> Government Residential Buildings -> Other Housing Programme (Gad) -> Administration Of Justice -> Central Share (Block Grant),capital outlay,capital_outlay_on_housing_government_residential_buildings_other_housing_programme_(gad)_administration_of_justice_central_share_(block_grant)
justice,2019-20,capital outlay on housing__government residential buildings__other housing programme (gad)__administration of justice__central share (block grant),4216__1__700__1501__927,0.6319,10,10,10,level_5,capital outlay on housing__government residential buildings__other housing programme (gad)__administration of justice__central share (block grant),5,5,647,Capital Outlay On Housing -> Government Residential Buildings -> Other Housing Programme (Gad) -> Administration Of Justice -> Central Share (Block Grant),capital outlay,capital_outlay_on_housing_government_residential_buildings_other_housing_programme_(gad)_administration_of_justice_central_share_(block_grant)
justice,2020-21,capital outlay on housing__government residential buildings__other housing programme__administration of justice__central share (block grant),4216__1__700__1501__927,1.709,10,10,9,level_5,capital outlay on housing__government residential buildings__other housing programme__administration of justice__central share (block grant),5,5,648,Capital Outlay On Housing -> Government Residential Buildings -> Other Housing Programme -> Administration Of Justice -> Central Share (Block Grant),capital outlay,capital_outlay_on_housing_government_residential_buildings_other_housing_programme_administration_of_justice_central_share_(block_grant)
justice,2021-22,capital outlay on housing__government residential buildings__other housing programme__administration of justice__central share (block grant),4216__1__700__1501__927,5.053999999999999,9,9,8.019,level_5,capital outlay on housing__government residential buildings__other housing programme__administration of justice__central share (block grant),5,5,649,Capital Outlay On Housing -> Government Residential Buildings -> Other Housing Programme -> Administration Of Justice -> Central Share (Block Grant),capital outlay,capital_outlay_on_housing_government_residential_buildings_other_housing_programme_administration_of_justice_central_share_(block_grant)
justice,2018-19,capital outlay on housing__government residential buildings__construction general pool accomodation__administration of justice__works,4216__1__106__1501__584,0,10,10,16,level_5,capital outlay on housing__government residential buildings__construction general pool accomodation__administration of justice__works,5,5,650,Capital Outlay On Housing -> Government Residential Buildings -> Construction General Pool Accomodation -> Administration Of Justice -> Works,capital outlay,capital_outlay_on_housing_government_residential_buildings_construction_general_pool_accomodation_administration_of_justice_works
justice,2019-20,capital outlay on housing__government residential buildings__construction general pool accomodation__administration of justice__works,4216__1__106__1501__584,6.5887,16,16,17,level_5,capital outlay on housing__government residential buildings__construction general pool accomodation__administration of justice__works,5,5,651,Capital Outlay On Housing -> Government Residential Buildings -> Construction General Pool Accomodation -> Administration Of Justice -> Works,capital outlay,capital_outlay_on_housing_government_residential_buildings_construction_general_pool_accomodation_administration_of_justice_works
justice,2020-21,capital outlay on housing__government residential buildings__construction general pool accomodation__administration of justice__works,4216__1__106__1501__584,14.1338,17,17,16.15,level_5,capital outlay on housing__government residential buildings__construction general pool accomodation__administration of justice__works,5,5,652,Capital Outlay On Housing -> Government Residential Buildings -> Construction General Pool Accomodation -> Administration Of Justice -> Works,capital outlay,capital_outlay_on_housing_government_residential_buildings_construction_general_pool_accomodation_administration_of_justice_works
justice,2021-22,capital outlay on housing__government residential buildings__construction general pool accomodation__administration of justice__works,4216__1__106__1501__584,13.5888,16.15,16.15,12,level_5,capital outlay on housing__government residential buildings__construction general pool accomodation__administration of justice__works,5,5,653,Capital Outlay On Housing -> Government Residential Buildings -> Construction General Pool Accomodation -> Administration Of Justice -> Works,capital outlay,capital_outlay_on_housing_government_residential_buildings_construction_general_pool_accomodation_administration_of_justice_works
justice,2018-19,administration of justice__null__high courts__establishment__null__salaries,2014__0__102__152__0__1,38.836,39.2348882,40.0648882,44.4542,level_6,administration of justice__high courts__establishment__salaries,6,6,654,Administration Of Justice -> High Courts -> Establishment -> Salaries,high courts,administration_of_justice_high_courts_establishment_salaries
